provincia,latitude,longitude,ano,mes,precipitacao_mm,temperatura_C,humidade_percent,vento_kmh,rad_solar_Wm2,flood
Benguela,-12.475941768195703,13.338937979092336,2025,6,96.51011487968229,28.890389728958926,77.95893556123099,15.243233092639128,221.58216057396416,1
Huambo,-12.950853197323818,15.869434024287816,2025,5,90.55131434411402,27.428642763360514,74.00211998927695,7.577181326056257,199.3513170707246,1
Luanda,-8.869803428418574,13.366966053226934,2023,7,39.3411341250431,32.477534810963114,51.03384490279912,8.776519734015245,254.4507237649149,0
Cunene,-16.15544171764518,15.676565112812009,2025,7,36.555549581530315,29.732783206199677,71.55172036094696,10.104642611716336,231.36091843727786,1
Huambo,-12.72137157519963,15.739642226981095,2023,10,165.5298166975115,24.225763847325144,90.51800271283128,18.394588682018867,181.25807784977522,1
Huambo,-12.805548031802916,15.808695440451075,2024,2,184.39829127814232,27.185296059166937,95.0,5.716495391726003,129.6316676381837,1
Uíge,-7.736392500639906,15.064294309476372,2024,8,163.79183303292456,33.21386700480195,74.74778926505752,9.829304801063913,148.40948968583174,0
Huambo,-12.838084759825112,15.722185618141522,2023,8,102.99549612958347,21.432285840638716,82.99156786702818,20.296330678999894,175.5176371455477,1
Huambo,-13.029028752274632,15.71039957781199,2025,8,75.13270486639892,31.66174374329597,70.37343640547924,11.576206582783458,278.5422312422264,1
Moxico,-12.000297032839516,20.025373966149456,2023,5,82.29335803943553,30.633648459134847,72.5421859336692,13.076507764980429,200.27351409284697,0
Cabinda,-5.487842811014395,12.160038966395636,2023,11,252.63652721827435,26.864383787247313,92.79698076158606,17.04768600285597,101.03842886929735,1
Cunene,-16.382376633864883,15.740433870595652,2024,3,302.8543606683407,26.312736785641686,95.0,11.780423997534854,105.71167153727107,1
Luanda,-8.786887757162066,13.353521558595006,2024,11,151.86007069095265,27.95225143703023,88.42293133466373,16.53508038746826,188.90888271154523,1
Uíge,-7.911038863466428,15.115590077652977,2025,2,208.08125614327218,27.648751567087224,95.0,8.908489328705564,156.13567910647728,1
Huíla,-15.014165673454128,13.795038183521108,2025,5,96.0594068694833,28.49441507491146,86.46283924237663,14.064713148459834,185.93325668468455,0
Benguela,-12.532807745532606,13.48604095252277,2025,1,218.96368190671063,29.90499905426166,95.0,11.893914963003759,118.47129276595174,0
Huambo,-12.792306696394377,15.664509735519356,2023,11,132.4684886212821,24.249020364110404,67.55755105471857,12.853174829491754,183.79589257341456,1
Cunene,-16.39870886310682,15.86592456684324,2023,8,35.86965939554474,26.6311667465811,57.7749008680203,15.317899367726994,227.21951683290754,0
Moxico,-11.87645148413106,19.799613763559325,2024,11,203.5688804184512,23.937548617230345,95.0,6.764718403523552,100.0,1
Cabinda,-5.531615045524631,12.377051118151085,2023,12,247.19823207801048,28.630002725505218,95.0,13.905431077424877,139.03763794016044,1
Huambo,-12.669979009250111,16.014966003891107,2025,4,208.8535689931785,21.328458891251326,94.82358248774511,10.362870247547583,132.47100555504593,1
Huíla,-14.901764512796628,13.85075800676178,2024,11,235.77252373206514,23.508572055067017,95.0,15.300393058670538,110.43548274119493,1
Cabinda,-5.615811648907526,12.166627397122333,2025,6,58.79595532419594,28.673068051626096,74.38480435485843,12.774359645470177,241.87447139210136,1
Cunene,-16.33073717883994,15.83904648499289,2023,7,20.45280521300261,27.872498961384615,62.747769420737484,17.690992544399762,262.9289824495385,0
Benguela,-12.479460251540884,13.529613072180622,2023,3,145.90332268504136,26.920522130770614,95.0,16.815537748675265,173.56218176545434,0
Moxico,-11.895018926485141,20.000052795885658,2023,7,13.138706384465152,24.286485093495543,50.42061701775145,9.967439209410756,239.73613883733066,0
Cabinda,-5.595324840902301,12.342246753447073,2025,4,235.00345255141806,25.8926990425505,95.0,11.696942853858161,149.2602891553213,1
Huambo,-12.883185723304015,15.583624123398394,2023,8,79.29624652977526,26.44832443028299,87.11359715010275,7.242352428530689,251.41870056651146,0
Uíge,-7.707062073464787,15.113839192560839,2023,1,177.245656149125,26.962185503056244,95.0,7.991250176874109,179.89778056094065,1
Cunene,-16.368321356647158,15.777140008465999,2023,3,84.5516983915693,27.494255814828755,84.7563825572941,11.922958481062421,201.15188007400866,1
Cunene,-16.314753410718797,15.854711911517521,2024,12,102.42079869779508,32.305921977899644,84.86891712765629,12.07846663077596,215.61113155027294,1
Cabinda,-5.490818586625862,12.161595928905896,2025,1,217.79051590001058,25.345051977043124,88.88285052247772,12.659043364946067,142.37693459639516,1
Huambo,-12.75866583356296,15.76339531979085,2025,11,130.8127679139643,26.736981340033797,85.13000598130239,5.427244755383331,180.19725593221608,0
Huíla,-14.750852983427198,13.935088648829597,2025,11,173.04420304474985,20.916875899168932,91.43168964138763,17.126575180015074,177.4201749957532,1
Huíla,-15.028145795693703,13.9576504778432,2023,1,252.32730802189047,24.757656789300732,95.0,6.969688564341535,117.98584951138022,1
Luanda,-8.792364162555367,13.38773345165891,2025,11,130.75518858533607,26.107590601045278,95.0,5.569355891527765,189.24092017972507,1
Huíla,-14.714639378077036,13.933679984455999,2024,11,165.08629779705302,25.34438186639394,70.89864044611554,18.133734805185302,131.85792229021985,1
Huambo,-12.802665232923442,15.696075557970135,2024,6,115.63624537787268,26.840215731162786,69.49550902964643,12.758824670441582,175.63232286614843,0
Huíla,-14.874411279380697,13.934914777741575,2024,10,202.05609784138682,24.6893888821512,95.0,6.826908168515345,125.06104165885637,1
Cunene,-16.26975937221196,15.948411602853596,2025,4,157.75940960198363,26.498272337999115,95.0,15.529332249293637,159.81803687818118,1
Moxico,-11.897004214775949,20.026587822965205,2024,1,211.1556668729657,25.497196219629362,95.0,9.409832777459364,163.02696585101558,1
Huíla,-14.93512241732181,13.868062696167858,2024,9,88.41337367329909,26.03939608198635,87.75781163302905,9.261480696959984,225.55895314241968,1
Cabinda,-5.747010381771183,12.28625973382993,2025,7,76.2047534494774,29.03061910903808,71.17058756062768,14.745273827826804,214.54498460314215,1
Uíge,-7.558558701952752,15.247644058451549,2023,6,81.84584589147536,29.886249077452558,63.06603292090517,11.243518436891867,232.1183298523738,1
Uíge,-7.629754912037753,15.201115493024735,2024,8,43.40468286657524,28.521269928245342,77.54981047428805,10.316952825275788,163.19231215103403,1
Cunene,-16.29710518532035,15.843673855173352,2025,1,128.0831273586134,32.49188854181998,95.0,5.0,193.94973196866772,1
Uíge,-7.667417983100767,15.041847732689837,2024,11,207.11258180206846,25.07677149800493,90.55005697178566,7.656699484459258,163.42804117287835,1
Uíge,-7.731879403515865,15.116631250090922,2024,5,98.92488628700937,26.339550646989867,69.97332194600506,10.14238295076245,212.08907918779272,0
Huíla,-14.838660949071741,13.90784611139555,2023,9,120.21678602009453,30.31302679956971,84.89653862966914,8.766937113436295,169.13049682603858,0
Uíge,-7.5647485894734245,15.091839822088868,2023,7,92.93956280613405,30.878821611656658,68.60730628808267,10.464114912190594,209.78522375322532,1
Uíge,-7.4174332510216034,15.360991855600536,2023,5,138.16963063714016,28.96508990136998,84.4272498718561,19.180845423649288,186.666953661215,1
Benguela,-12.526225691090861,13.472592425205447,2025,9,49.914136615881425,29.840428370020177,58.98128499345933,13.758004922480906,244.51634427986212,0
Huíla,-14.871222713384812,14.100449243334754,2023,7,47.13705333923963,26.756833757473423,76.3827882435057,15.396408442972575,219.08229963877562,0
Huambo,-12.783159925185807,15.58721262533192,2023,1,189.40469044286652,27.531764909111388,95.0,12.028252634512706,138.78962629173057,1
Luanda,-8.769117157979746,13.331097294438939,2024,7,0.0,30.59365938229538,55.211625439915956,8.548896943827518,267.33697279784985,0
Cabinda,-5.589201263991913,12.302993638404661,2023,10,189.87162614281885,30.185054624480557,95.0,10.522891443015187,158.64889861214684,1
Cabinda,-5.727623523289832,12.237865281148066,2024,2,102.86064900435969,25.96369199079782,74.27949586394405,18.134910839666,185.17463892151272,1
Huambo,-12.946735795759295,15.627347556005136,2023,12,235.3419621056289,24.92823098290585,95.0,16.469595263609843,168.5414996945087,1
Cabinda,-5.5859768645789085,12.064395231391796,2023,12,150.41397415751788,26.084834640823207,93.52067364700243,11.805390593718196,175.6129378065307,1
Huambo,-12.851849533470007,15.715959928579425,2023,4,174.84582282829737,24.011115028892434,85.67405596373537,6.013882979639684,146.32649022567884,1
Cabinda,-5.5583437969790355,12.052035478030145,2024,11,160.12502922570266,25.09610176139138,84.807630311768,12.707283488557591,156.27048327246706,1
Huambo,-12.803165511032605,15.906345209029855,2023,10,281.91502512589267,23.617932357882193,95.0,15.275110575019443,147.4907853973675,1
Benguela,-12.688254480624442,13.314249717898575,2024,7,96.89751759405574,30.053874446252042,83.28646272809259,6.694111486755668,227.73418386850835,0
Uíge,-7.500041000757222,15.027060925593197,2025,4,223.25379518984192,23.79587115745977,95.0,16.49741343948201,130.0211716305805,1
Moxico,-11.79353940741064,19.89803356613079,2023,7,76.28819464374348,27.09700109094429,73.94291297203202,15.304188685766025,200.93679674717282,1
Cabinda,-5.710657710073868,12.371958390420541,2023,3,289.76393809188016,23.66101245396175,95.0,13.176896516053976,100.0,0
Uíge,-7.6953765665586396,14.980945894768375,2023,7,89.66081298889449,25.262715599872983,84.7526832549051,17.94898462134371,190.6682624713017,0
Moxico,-11.826059549946462,20.049968511030293,2023,5,101.72051796917717,28.87528396485316,67.96747937056244,15.476624257557093,221.32201194707994,1
Luanda,-8.915328610417859,13.29279378354476,2024,11,196.35579107353385,31.12718110277032,91.41129788835696,6.4758215873849005,159.41756935335496,1
Huambo,-12.703843749487385,15.715913362615524,2025,10,283.45059185700006,21.41399716941516,95.0,19.97006141267247,100.0,0
Huambo,-12.830955713590857,15.82495878869798,2023,10,171.40512012679656,22.02966782983904,94.14264656441694,9.241088903743304,151.96936937660743,1
Huambo,-12.63163679965312,15.613349310572076,2024,5,97.87129868008452,27.627631983413952,82.9747726817058,14.282451988878124,225.26896717327926,1
Moxico,-11.883130838318332,19.938776326549224,2023,7,136.7698222281058,28.21619831114727,73.84322078354094,6.710168173025719,193.66174042890938,1
Cabinda,-5.495273520262203,12.251888383531735,2025,12,197.08859604709582,26.877930989434194,77.2247154819438,11.080801477699225,130.17054111994423,1
Uíge,-7.599478858109149,15.348525900260341,2025,7,145.00367836880363,28.096972458469022,93.20168057827914,14.427402372862684,228.91174993633672,1
Cabinda,-5.6630888435325915,12.244363207681145,2024,4,126.12034815634026,27.484975072276868,82.273170488889,15.903266877378837,209.90118702039024,1
Huambo,-12.900571737644638,15.744493411099986,2024,6,69.29789139228544,24.0202659959656,95.0,13.731839301442784,180.91061678500134,1
Luanda,-8.895477400417095,13.39113832954294,2024,9,15.37112390322715,29.634481138581755,66.97036655435447,8.526829072494534,255.6801652014473,0
Huambo,-13.039574773901688,15.739337550659718,2025,12,175.97418007337814,26.9770710211807,85.94058975407975,13.021535022697268,139.62925190423533,1
Cunene,-16.35781008391602,15.700418460520979,2025,3,165.51819499246042,30.774259225753372,78.61772485215664,10.801293407972851,165.98578707772617,0
Huambo,-12.513920690897002,15.627803297422584,2023,4,271.62795407232596,29.631648273224318,95.0,13.556636782671715,112.85800663839838,1
Benguela,-12.453643111758138,13.51564692338109,2024,2,122.62671650331968,23.161447764205995,83.89009755451038,16.949752538736558,177.2541003711704,1
Huambo,-12.780282338131157,15.74480227348084,2025,8,88.76760880114679,22.82314687045,89.75431132449798,10.03239020997518,158.70237794837973,1
Huíla,-14.855028855403386,13.869463761117437,2023,1,114.98090631580645,21.844192223766235,60.940520692170594,15.588264787548528,224.3814228740648,1
Benguela,-12.510847800866049,13.29223143295752,2025,2,167.8892549894814,27.989468102618204,86.23611301011132,12.327982225654242,177.48738262064032,1
Moxico,-11.704417767785323,20.070450653982473,2023,8,128.0949081036155,28.782297449797966,77.0081025189874,17.613479880500762,203.40012776166796,0
Cabinda,-5.594304402112848,12.149050703260075,2025,6,111.85027887175143,30.393332600699498,95.0,16.286172608939545,198.8407503457499,1
Luanda,-8.744868941923253,13.185747609647246,2024,6,31.417164137164963,32.34716180653759,59.762543941502386,7.6414678506304465,214.67237022822493,0
Cunene,-16.354050809859004,15.659443298082136,2024,12,113.54823129307255,33.08348023303595,87.81756714389046,16.12232234249623,176.7800205071603,1
Moxico,-11.764547477293338,19.890806609960467,2023,10,231.10991164136894,24.580286771149783,95.0,14.388912873013538,110.7363440737105,1
Uíge,-7.570679370790088,14.913286219353976,2023,2,268.97770876371914,24.473399770931984,95.0,14.328106268338907,122.02220220147933,1
Moxico,-11.903884185619274,19.89914453159238,2023,11,24.92463227550939,26.84231639376135,62.35044429427939,14.716571101752782,229.9865463749987,0
Luanda,-8.87194477863471,13.36218707042883,2025,8,50.77918827593814,28.328953729554897,77.72372445505745,14.449875176054409,199.19332764761847,1
Huíla,-14.94140804736742,13.929069271237237,2023,7,120.25106776690086,28.29037002464631,70.92802161906612,14.488279961224194,223.0977991049348,0
Huíla,-14.87831914793108,14.042098042518596,2023,9,127.72466678326717,29.615051803341096,86.99381168762234,12.095612173139822,177.35231071552312,1
Benguela,-12.41965866411679,13.3241571334058,2024,7,48.668169249504075,30.551202186967874,48.73336877338457,14.502032067324143,247.7967024499727,0
Luanda,-8.898235595565206,13.301354769595559,2024,12,195.9406440758163,29.211001695170026,95.0,12.014782687391389,177.31625384730074,1
Huíla,-14.782852408446912,13.858751576746162,2024,10,206.28513659286187,27.306070316571002,92.45888378355183,19.948244446797766,133.58315925826994,1
Cunene,-16.350513778117147,15.834233783448964,2025,5,83.52917342515279,33.40288474828161,77.14098137146523,14.232558058074025,144.996411345066,1
Benguela,-12.605660745906981,13.430132193491678,2023,12,96.315159189441,30.405860183096355,94.99322909003678,10.136777723527349,198.0714776161121,1
Huíla,-14.924394756560838,13.887834052384038,2025,11,155.83278915328054,23.41750269807522,95.0,8.78273696136003,194.46749119242472,1
Cunene,-16.380157772916533,15.8253165238038,2023,4,194.65942799485683,28.158130404761216,95.0,11.176562276478638,134.0058273390656,1
Uíge,-7.634677416311578,14.895138170113626,2023,5,92.49153248229649,27.06800284445449,77.880664497858,13.917766072344255,225.6171606121648,1
Huíla,-14.981976522684826,13.812679914461086,2025,1,117.34013985334957,21.87060005831396,70.50686132817097,10.175516690103247,195.86559557617448,1
Cunene,-16.257497053416444,15.74425769468917,2025,4,118.40693378158501,25.873960431019157,89.41266488872901,5.0,181.80579129789595,1
Benguela,-12.545889266080826,13.42438345163225,2025,8,83.73903537434961,29.556403678502203,58.98534374020541,11.677601002812956,187.30408088780624,1
Uíge,-7.525460972443984,14.995045972540447,2023,12,256.32724476583763,24.247020168014327,95.0,15.256607048473066,133.88804580046585,1
Cabinda,-5.513126685268248,12.236379729821625,2024,11,128.97111016824914,26.368887436487327,71.74232356561409,11.790382197690121,228.11708282226272,1
Moxico,-11.725310828446528,19.993799599063397,2024,11,166.45631624810275,23.880286977069563,95.0,10.904027672682783,160.68724239157316,1
Uíge,-7.646983819627488,15.240413658957301,2024,9,137.74782199523972,32.88099720001691,72.38313890484002,17.9077377044731,151.93160022068176,1
Cunene,-16.295322443623736,15.690269747236716,2023,11,92.32040084279066,26.516791083177132,72.98139221930735,15.333335647121228,176.21822975204168,0
Huambo,-12.753945857298612,15.860795915230556,2025,2,157.4244430189227,25.333750031045863,93.42596491331811,9.875142821569606,183.38469477023963,1
Moxico,-11.960229214983642,20.068135951044294,2024,1,165.27279143167144,24.054361674297045,95.0,16.915922009956248,151.43091060844444,1
Huambo,-12.73016132964485,15.530297298139795,2024,9,51.017142877401,25.5331225720738,63.52563301079134,13.168770913305492,219.80820310114012,0
Luanda,-9.062823123332498,13.076929984736493,2023,4,17.23159582538419,28.165777907879658,58.183840599902624,17.55335111283379,231.7586567944863,0
Huíla,-14.878701101525907,13.947125714008747,2025,12,79.9335711733286,26.29881739277536,95.0,5.0,253.15063065736342,1
Huíla,-14.945744751940035,13.9617328904403,2024,10,160.62939988777512,23.645790436563427,76.95414301083824,15.002316670087062,159.2804399339811,0
Benguela,-12.689006933904036,13.36099871420042,2024,6,95.89659288354005,26.832895412394343,86.7585370759442,14.742030955160816,248.26692439064027,1
Benguela,-12.593556394549923,13.472865480475791,2024,3,143.3384053486853,30.70925153304195,86.72070810857024,11.743247291566009,180.62460943686665,1
Luanda,-8.813775960357333,13.277377095687804,2025,5,63.85775423186708,34.45996800386972,68.2161555861347,8.443036687086703,241.9536368400103,0
Cunene,-16.22939532074702,15.9472670675751,2023,7,0.0,29.952196030188,69.96570510579447,10.134018483087209,266.0119948800206,0
Moxico,-11.86905031059978,20.032405702822157,2025,3,22.881351382194936,25.890074662024823,48.27153783928759,16.823978066187266,257.99450812801535,0
Benguela,-12.529332901803393,13.558100622715939,2023,1,140.51992088656968,30.139893465002697,95.0,7.574825950353463,159.1271855185233,1
Cunene,-16.37785897232397,15.7471022291936,2025,10,79.40648585089241,31.97492358672597,70.17778350604168,5.0,217.04819103433934,1
Luanda,-9.030225497541979,13.282136595391453,2023,3,88.92512972360113,32.13318268536884,90.4220927212669,8.614736090137058,219.12441960495175,0
Cunene,-16.29701895662813,15.826402008133368,2024,7,74.10877988688604,29.98265305121716,65.22129302458256,11.509164265617104,215.27991941347327,0
Luanda,-8.952020372467393,13.530167667557842,2024,9,62.4889869435838,30.88592318593324,62.9786127884944,12.30992207407545,225.1993200317769,0
Moxico,-11.974176057548162,20.03341764172449,2025,1,136.4254972353775,21.56397658411275,95.0,14.226212498135032,148.40021215481397,1
Benguela,-12.527396371058236,13.251269601106165,2024,11,211.32546703217852,28.046445667677528,89.3934577205932,6.411527259548035,129.74728332526064,1
Benguela,-12.472162114898069,13.254065392452317,2025,8,19.909112035116234,29.898074907790246,59.350208786169254,10.35429357153599,268.89296233883556,1
Moxico,-12.036974169969541,19.9611479224817,2025,5,58.51427700277468,28.95009896012883,46.81958186642504,9.367006350664607,232.08057931247433,0
Huíla,-15.015229403425467,13.93889842215896,2024,6,94.05136314595109,23.870802750357555,76.74415983222976,14.44086467835689,206.8986424512353,1
Cabinda,-5.608653126956393,12.21942164042908,2023,10,270.50271148050786,22.395735334823435,95.0,16.78898769458091,100.0,1
Huambo,-12.846944100242755,15.71014513041243,2025,9,48.621766762707644,29.636552982443316,71.7682436685713,7.191401895695645,215.79709882473958,0
Cunene,-16.285254673874984,15.76671395956175,2024,6,0.0,30.423725592112117,77.54933071647241,12.073606523133753,255.63160293118875,0
Moxico,-11.780727724488314,19.87306695034533,2024,9,153.00600013526537,27.30510809955962,95.0,15.100621976139132,187.32300207867627,1
Huíla,-14.893597554564685,13.908147138192556,2024,7,44.99854206186288,24.60494004713559,67.1412508904451,13.23999593266222,226.08601674657118,1
Cunene,-16.195102921020634,15.604889813596138,2024,9,65.66312759462825,27.222353477562685,77.32872523916683,8.544468157640935,249.15505949412966,0
Cunene,-16.212827533594115,15.858354430301189,2025,10,112.31736061720751,31.44304805912133,95.0,16.282442239916744,175.601257946211,1
Luanda,-8.80285826827269,13.159685845624136,2024,7,0.0,29.15853105985653,57.16861103256233,10.796561011436696,219.76307661452987,0
Cabinda,-5.511102127064781,12.22214736089405,2024,4,221.74775719357092,27.971527669315716,95.0,9.551332331380717,151.40631303851444,0
Uíge,-7.652802937974698,15.036060279933677,2023,12,286.53172733181367,22.290308611479425,95.0,11.643063383114205,105.79487020960613,1
Luanda,-9.012120130344494,13.438493822745324,2023,2,160.6127747307522,27.3542605745543,95.0,10.929435636404826,190.86288201503623,0
Luanda,-9.05172274203515,13.279090569975873,2024,7,32.04491250536683,29.803087059035274,59.28724385931293,11.557338525770682,211.5614880644364,0
Uíge,-7.532801630454787,15.013079279955257,2025,5,20.703920988248,24.80344216356497,51.76651781542387,12.43763388733188,272.86406021208177,1
Huíla,-14.885681552613502,13.872349661178426,2023,9,68.28007282851972,23.35027537721254,56.13772649818675,10.44030517376222,219.81130083374342,0
Cabinda,-5.559662367001489,12.155403307205264,2025,3,113.19873936676339,29.38053425413515,72.61757768408543,8.99025905058786,156.73100055122637,0
Huambo,-12.826140214688564,15.836531245847798,2023,9,115.97683814689721,27.301339481260516,79.88747538610386,8.87920348353015,225.2759535275274,1
Cabinda,-5.669678864642631,12.28636976893891,2023,6,105.56847962329047,33.727723642802424,95.0,9.529433292265214,158.83975400004576,1
Luanda,-9.027001003390776,13.360271202886134,2024,1,48.96188520823963,27.533125199369024,74.04682568348964,12.889159423203417,257.490702728715,1
Cabinda,-5.64523163807388,12.129300486154147,2025,12,188.3789853883107,29.337221602702982,95.0,7.287836530494477,197.49111009462308,1
Huambo,-12.623676137828774,15.812562199724576,2023,4,263.35650135067345,20.583798393621525,95.0,7.799437041591418,137.2591280581004,1
Cunene,-16.179946385600328,15.869520290008401,2025,5,20.269491489469083,30.8986816761435,71.84738833694715,11.843921922489823,229.41751561111818,0
Cabinda,-5.752580787311137,12.089914758131556,2024,11,301.25534899361855,25.950254817787865,95.0,12.738841899124333,122.8202139409571,1
Uíge,-7.615750067809275,15.336840305566678,2025,7,71.44396270054216,31.275337292022773,78.70186405710089,9.067375211560014,220.00292846121243,1
Cunene,-16.50279014513983,15.86032475005714,2023,1,186.6514730521408,30.82875009760077,95.0,8.475726653354831,138.86874438270334,1
Benguela,-12.457326537982267,13.549633540570598,2023,2,120.95604693458432,28.851140762407717,90.84537762383465,19.764869745854995,167.56389960321437,1
Luanda,-8.876800789901822,13.312144592252556,2023,8,16.740958040904395,30.890776018290094,70.5595452336367,8.3349035977451,275.5155910071852,0
Luanda,-8.72198012908034,13.302429649724779,2024,2,108.12880101111406,29.15316276097794,60.101924756131005,15.505822582011742,156.89826893339648,1
Huambo,-12.6256580171571,15.705987990603356,2023,2,170.77548468577888,25.872329205553044,69.27701037180498,17.10786154435275,173.06284468465324,0
Luanda,-8.959702164785721,13.181468760695076,2023,12,179.21913604253137,27.81495805366163,95.0,8.248297693854404,165.8060563638498,1
Cabinda,-5.652575268364028,12.30708213984226,2023,3,263.91838008106714,30.705794584944947,95.0,7.272503498316795,129.2776577802741,1
Benguela,-12.36739529504629,13.304524050681415,2023,12,140.30971619512854,26.359436705636934,95.0,21.280162888069036,184.74842837803342,1
Cabinda,-5.6404068289736,12.042103947494653,2023,7,119.41455201928505,31.204148925254234,77.99019388596395,7.631345469127641,211.16150714847953,1
Cabinda,-5.458622837861442,12.042427021330926,2025,6,173.78461891798747,28.134950819060332,81.09868222944311,11.404122760930813,175.67730121338613,0
Huambo,-12.596363917707304,15.809607891381514,2025,9,122.04639164533384,23.500203446042143,95.0,10.862461401573963,228.74135599277932,0
Luanda,-8.771106870994073,13.275300451055754,2024,5,32.461573334734595,29.433918989634414,60.554200586259874,11.337474358729471,235.73363907561145,1
Luanda,-9.051873409441482,13.33481681147887,2023,6,0.0,25.002496446786676,46.44552496887711,9.163916169478039,298.8314784381642,0
Benguela,-12.628587967589521,13.423775010626803,2025,1,177.70076550353664,25.46918972703283,95.0,19.228786574551542,119.08314989516452,1
Benguela,-12.678402859088639,13.3780189657623,2025,2,89.92494418229204,31.259515208621636,89.89047477989436,12.85029612252886,230.71218449184727,0
Moxico,-11.739409957564268,19.943605251194175,2025,1,155.03822150784006,26.364876723919423,75.23767947965803,8.78870222419663,170.63156765622054,0
Uíge,-7.624566560432583,15.247254217678982,2025,4,185.37399612989879,30.41835310180594,93.03082499414015,13.965717810880799,171.5570108650168,1
Cunene,-16.29745182684467,15.79011547987607,2024,4,182.26085417688125,24.124774685053577,94.22742186759359,20.18744878287823,141.99622244179557,0
Benguela,-12.616307598906504,13.605155330220475,2024,1,113.98617205458167,27.160871157321246,84.87525948444947,6.8294986113909495,179.70269989452942,1
Huíla,-14.97773544332122,13.925277895477695,2024,3,148.0118303100394,26.432322993117225,92.12805452197411,17.538128190375623,187.0990430272471,1
Luanda,-8.728867704226424,13.335654531145012,2024,6,53.987057730767845,34.45315335270588,79.68778276895249,14.294977684017653,191.09886072115768,0
Moxico,-11.978830761746353,20.029271548214187,2023,7,77.13990494372662,29.15469526204876,82.38200573424831,7.435965960989047,208.6423268495631,0
Huíla,-14.997496648085257,13.894230008359143,2025,10,121.665155559316,22.853226812514706,78.7269547433901,5.0,240.49172283288357,1
Huambo,-12.667123034578333,15.701369927507502,2023,7,141.24806732913794,27.502624347524545,89.81655074829284,16.094122576741377,183.75813580877912,1
Uíge,-7.750672543887593,15.008817663103635,2023,10,210.03680001554676,24.95380522624944,95.0,12.209033961989933,118.4664733323116,1
Huambo,-12.847701614912793,15.610541573430003,2024,6,144.16402129323177,24.868230212213614,85.81099838882014,5.0,168.88522530420187,1
Moxico,-11.856418416128882,19.89894017800711,2023,10,164.18689517864007,27.673544226159553,76.8613873397737,10.691930729560916,162.57013292691903,0
Luanda,-8.789380081263669,13.235468328743234,2023,9,64.6950221805651,33.7981753191243,71.10749972558008,10.573307463280514,247.16851172102108,0
Luanda,-8.901731344595131,13.293522270899999,2025,5,0.0,29.480893369803436,59.389960281446164,14.00096187774628,236.65999233902082,0
Cunene,-16.194917870118694,15.712322621878815,2025,2,238.64511613760138,26.217873004133413,95.0,13.69757575144405,162.6654086752033,1
Moxico,-12.071681883935407,20.05027448074908,2025,7,69.0095745404268,25.195997342865503,62.06311526399564,11.208249084061272,267.1928711838754,1
Cunene,-16.500168224720603,15.694869008836067,2023,12,211.76864743027278,30.8568256332855,95.0,18.377769566996786,161.08935097891944,0
Huambo,-12.857240234893743,15.734097065916197,2025,10,225.51203909169854,26.98082817093726,94.32864704849213,17.50598580007815,145.07228395447962,1
Moxico,-11.781293420414109,20.14665408592786,2025,3,98.47735098354599,23.57655970453889,83.16256997275839,22.046226206337693,154.75938089558318,0
Cunene,-16.32022806110495,15.864054293507477,2023,6,3.4850731297488977,31.122924009378764,53.129374855790516,5.0,278.1222689479688,0
Cunene,-16.221161418015797,15.805166097685108,2023,5,51.311683467456525,34.504662357573096,67.28751468475281,17.247934954295786,232.36380141458883,0
Moxico,-11.830594805639413,19.872993891128797,2025,3,165.1993109192306,23.113026722536915,82.37751286485387,20.499085612067844,200.6838210900948,1
Uíge,-7.4249632497855735,14.927710498044444,2024,4,192.69184117963272,22.035794274466944,95.0,10.41508128759296,180.36356275253405,0
Cabinda,-5.489587911041148,12.427363875210478,2024,11,160.42101495503562,28.058398222533047,95.0,13.344579852104916,164.102586023647,1
Huíla,-14.9993935486972,13.861089054855082,2025,10,305.9545048352401,22.815016565413636,95.0,16.327939236999768,100.0,1
Huambo,-12.817521376790527,15.742402741107224,2023,10,207.44322352488032,25.681097063694406,95.0,8.056784765328693,139.17451078933993,1
Cunene,-16.197523713812306,15.889464718757388,2023,7,0.0,31.773362153794956,78.97767016745976,8.208429130924054,229.14192386271046,0
Moxico,-11.773597021842713,19.845719848479035,2025,11,119.33367307506593,26.838927294347048,91.30859171816353,13.686184334146246,197.00362336985208,1
Huambo,-12.809912227927004,15.776006111526897,2024,8,72.61738564446553,27.641757758282257,64.62389920337297,11.859969559975056,193.41628558704613,0
Huíla,-15.028404645016199,13.958866114785538,2024,3,177.70322170563006,26.177826740152277,95.0,13.779095231326378,140.5070470771314,1
Uíge,-7.602063651772881,15.086414029605466,2024,4,215.1736120646015,25.145841242353693,95.0,9.087691608578716,151.7469079604842,1
Moxico,-11.818762178953342,20.119273516541643,2025,12,124.81925404209952,27.249540699739164,88.35072398763681,16.11782992639343,209.3982574796615,1
Benguela,-12.690301931207374,13.48801581867555,2025,7,60.902137629400464,28.920383712833644,84.09750249695074,11.665128160603151,191.56027797572057,0
Moxico,-11.889352985596972,20.01786947168105,2025,10,205.94468085244122,30.933974244916005,95.0,17.10156295199606,143.23479873434866,0
Cabinda,-5.496664075529455,12.280946850451839,2023,8,150.52980423727445,30.642106513965285,84.38850042789429,13.33043004129679,198.0632996898895,1
Cabinda,-5.572272070077661,12.303517196571438,2025,6,103.94471379583518,26.956795573495157,83.865069441059,9.901731944931797,231.832710073761,1
