provincia,latitude,longitude,ano,mes,precipitacao_mm,temperatura_C,humidade_percent,vento_kmh,rad_solar_Wm2,flood
Moxico,-11.749941768195702,19.932937979092337,2023,8,106.51011487968229,27.890389728958926,79.95893556123099,15.243233092639128,216.58216057396416,1
Uíge,-7.791853197323818,15.180434024287816,2025,2,160.6765547030438,26.428642763360514,88.02716806106291,7.577181326056257,164.28869689125972,1
Benguela,-12.606803428418575,13.483966053226935,2025,1,208.65039650863136,29.47753481096312,84.89569737951678,8.776519734015245,169.79609257312075,1
Moxico,-11.688441717645176,19.876565112812006,2024,8,66.55554958153031,26.732783206199677,77.55172036094696,10.104642611716336,216.36091843727786,1
Huambo,-12.72137157519963,15.739642226981095,2023,7,78.62139341330857,26.225763847325144,73.1363180559907,18.394588682018867,224.71228949187667,0
Moxico,-11.879548031802916,20.069695440451074,2023,10,74.41287597082261,30.185296059166937,79.3597444522673,5.716495391726003,184.62437529184356,0
Luanda,-8.958392500639906,13.303294309476371,2023,2,235.7672830174773,33.21386700480195,89.14287926196806,9.829304801063913,112.42176469355536,1
Huíla,-14.979084759825112,13.91618561814152,2025,10,92.99549612958347,20.432285840638716,80.99156786702818,20.296330678999894,180.5176371455477,0
Moxico,-12.103028752274632,19.97139957781199,2024,7,55.132704866398925,32.66174374329597,66.37343640547924,11.576206582783458,288.5422312422264,0
Moxico,-12.000297032839516,20.025373966149456,2023,7,82.29335803943553,30.633648459134847,72.5421859336692,13.076507764980429,200.27351409284697,1
Moxico,-11.787842811014395,19.963038966395636,2024,8,111.32351540120878,27.864383787247313,64.53437839817295,17.04768600285597,171.69493477783013,1
Cabinda,-5.615376633864882,12.13743387059565,2023,11,362.8543606683407,24.312736785641686,95.0,11.780423997534854,100.0,1
Moxico,-11.797887757162066,20.064521558595004,2024,10,75.19193671084919,27.95225143703023,73.08930453864303,16.53508038746826,227.24294970159696,0
Huíla,-15.211038863466428,13.998590077652976,2024,7,72.23917030170891,27.648751567087224,83.92309868157035,8.908489328705564,224.05672202725893,0
Uíge,-7.714165673454128,14.912038183521108,2025,3,207.25789013178434,28.49441507491146,95.0,14.064713148459834,130.33401505353402,1
Cunene,-16.273807745532608,15.88004095252277,2023,8,76.3349420123034,33.90499905426166,85.96849078562497,11.893914963003759,189.78566271315538,1
Uíge,-7.633306696394376,14.975509735519356,2023,12,152.4684886212821,25.249020364110404,71.55755105471857,12.853174829491754,173.79589257341456,1
Huíla,-14.998708863106819,13.99892456684324,2024,5,75.86965939554474,21.6311667465811,65.7749008680203,15.317899367726994,207.21951683290752,0
Uíge,-7.643451484131061,14.849613763559326,2025,9,124.50633951217436,25.937548617230345,95.0,6.764718403523552,112.2590263483922,1
Cabinda,-5.531615045524631,12.377051118151085,2024,2,247.19823207801048,28.630002725505218,95.0,13.905431077424877,139.03763794016044,1
Uíge,-7.510979009250112,15.325966003891109,2023,2,228.8535689931785,22.328458891251326,95.0,10.362870247547583,122.47100555504593,1
Luanda,-8.823764512796629,13.20675800676178,2025,3,185.77252373206514,27.508572055067017,95.0,15.300393058670538,135.43548274119493,1
Moxico,-11.915811648907525,19.969627397122334,2025,6,28.795955324195937,27.673068051626096,68.38480435485843,12.774359645470177,256.8744713921013,0
Huíla,-14.930737178839939,13.97204648499289,2023,10,60.452805213002605,22.872498961384615,70.74776942073748,17.690992544399762,242.92898244953852,1
Benguela,-12.479460251540884,13.529613072180622,2023,8,43.243594956198244,28.920522130770614,74.80643048895107,16.815537748675265,224.8920456298759,1
Huíla,-14.962018926485142,13.93305279588566,2023,5,23.138706384465152,22.286485093495543,52.42061701775145,9.967439209410756,234.73613883733066,1
Cunene,-16.3623248409023,15.945246753447075,2025,11,175.00345255141806,27.8926990425505,95.0,11.696942853858161,179.2602891553213,0
Moxico,-11.957185723304015,19.844624123398393,2025,9,59.29624652977527,27.44832443028299,83.11359715010275,7.242352428530689,261.41870056651146,1
Cabinda,-5.640062073464787,12.260839192560837,2023,5,77.10421042159453,29.962185503056244,75.83003383827612,7.991250176874109,229.9685034247059,1
Moxico,-11.901321356647157,19.977140008465998,2023,6,44.38217962982468,26.494255814828755,76.72247880494518,11.922958481062421,221.23663945488096,1
Cabinda,-5.547753410718795,12.25171191151752,2024,11,162.42079869779508,30.305921977899647,95.0,12.07846663077596,185.61113155027294,1
Huíla,-14.857818586625863,13.897595928905897,2023,2,197.79051590001058,22.345051977043124,84.88285052247772,12.659043364946067,152.37693459639516,1
Benguela,-12.55866583356296,13.43039531979085,2023,4,100.8127679139643,28.736981340033797,79.13000598130239,5.427244755383331,195.19725593221608,1
Cunene,-16.1508529834272,15.802088648829598,2024,11,133.04420304474985,25.916875899168932,83.43168964138763,17.126575180015074,197.4201749957532,1
Cabinda,-5.661145795693703,12.2216504778432,2024,8,157.3806555669869,29.757656789300732,83.36755600129399,6.969688564341535,165.45917573883202,1
Huíla,-14.870364162555367,14.03173345165891,2024,9,83.03371929461176,24.107590601045278,95.0,5.569355891527765,213.10165482508725,1
Cunene,-16.114639378077037,15.800679984456,2024,11,125.08629779705302,30.34438186639394,62.898640446115536,18.133734805185302,151.85792229021985,0
Huambo,-12.802665232923442,15.696075557970135,2024,4,233.29284347099426,24.840215731162786,93.02682864827074,12.758824670441582,116.80402381958763,1
Huambo,-12.733411279380697,15.740914777741576,2024,5,131.3007051127161,27.6893888821512,93.45772044402504,6.826908168515345,160.43873802319175,1
Luanda,-8.791759372211963,13.437411602853595,2024,6,37.09100913841382,27.498272337999115,73.46335509123644,15.529332249293637,220.15223710996608,0
Huambo,-12.823004214775949,15.765587822965205,2023,4,231.1556668729657,24.497196219629362,95.0,9.409832777459364,153.02696585101558,1
Uíge,-7.63512241732181,14.985062696167859,2024,11,258.0524946414895,26.03939608198635,95.0,9.261480696959984,140.73939265832448,1
Luanda,-9.036010381771185,13.37825973382993,2025,1,69.86959557105396,28.03061910903808,69.90355598494298,14.745273827826804,217.71256354235385,1
Benguela,-12.517558701952751,13.603644058451549,2025,11,84.91859754014382,28.886249077452558,63.680583250638875,11.243518436891867,230.58195402803958,0
Moxico,-11.862754912037753,20.151115493024736,2024,10,3.40468286657525,28.521269928245342,69.54981047428805,10.316952825275788,183.19231215103403,0
Cunene,-16.29710518532035,15.843673855173352,2024,8,15.954284709762483,34.49188854181998,75.11593206673224,5.0,250.0141532930932,1
Huambo,-12.826417983100766,15.730847732689837,2025,12,187.11258180206846,24.07677149800493,86.55005697178566,7.656699484459258,173.42804117287835,1
Cabinda,-5.664879403515865,12.26363125009092,2023,1,202.8026250726279,25.339550646989867,90.74886970312876,10.14238295076245,160.15020979498345,0
Benguela,-12.49766094907174,13.38084611139555,2024,4,182.29148017934529,31.31302679956971,95.0,8.766937113436295,138.09314974641322,0
Cunene,-16.264748589473424,15.841839822088868,2025,2,164.98752059452693,31.878821611656658,83.01689784576125,10.464114912190594,173.7612448590289,0
Huambo,-12.576433251021603,16.04999185560054,2023,3,236.37132241122566,25.96508990136998,95.0,19.180845423649288,137.56610777417222,1
Benguela,-12.526225691090861,13.472592425205447,2024,11,162.5617349343151,27.840428370020177,81.51080465714607,13.758004922480906,188.1925451206453,0
Benguela,-12.530222713384813,13.573449243334755,2025,4,126.96917277436825,27.756833757473423,92.34921213053143,15.396408442972575,179.16623992121131,1
Moxico,-11.857159925185806,19.848212625331918,2025,8,80.11556646706481,30.531764909111388,76.52085016522257,12.028252634512706,193.43418827963143,0
Luanda,-8.769117157979746,13.331097294438939,2023,10,0.0,30.59365938229538,55.211625439915956,8.548896943827518,267.33697279784985,0
Huíla,-14.956201263991913,14.038993638404662,2023,12,169.87162614281885,27.185054624480557,95.0,10.522891443015187,168.64889861214684,0
Cabinda,-5.727623523289832,12.237865281148066,2024,7,33.74179424982184,27.96369199079782,60.45572491303648,18.134910839666,219.73406629878164,0
Benguela,-12.746735795759296,13.294347556005135,2025,6,68.26761350542075,28.92823098290585,78.6713500627596,16.469595263609843,252.07867399461279,1
Benguela,-12.611976864578908,13.273395231391797,2023,3,110.41397415751787,26.084834640823207,85.52067364700243,11.805390593718196,195.6129378065307,1
Cabinda,-5.6258495334700065,12.173959928579423,2024,1,184.84582282829737,26.011115028892434,87.67405596373537,6.013882979639684,141.32649022567884,1
Huambo,-12.784343796979035,15.594035478030147,2023,10,77.78082361946205,25.09610176139138,68.33878919051988,12.707283488557591,197.44258607558734,1
Luanda,-8.866165511032605,13.456345209029854,2025,5,81.70119357218219,28.617932357882193,64.85760582691026,15.275110575019443,247.59770117422272,1
Luanda,-8.951254480624442,13.197249717898574,2025,1,197.42736159936084,29.053874446252042,95.0,6.694111486755668,177.4692618658558,1
Uíge,-7.500041000757222,15.027060925593197,2024,6,124.5581036842578,25.79587115745977,84.28971056685845,16.49741343948201,179.36901738337258,1
Moxico,-11.79353940741064,19.89803356613079,2023,7,76.28819464374348,27.09700109094429,73.94291297203202,15.304188685766025,200.93679674717282,0
Cunene,-16.477657710073867,15.974958390420543,2024,4,229.76393809188016,25.66101245396175,95.0,13.176896516053976,129.25783594615186,1
Luanda,-8.91737656655864,13.219945894768374,2025,2,82.1750555244572,25.262715599872983,83.25553176201764,17.94898462134371,194.41114120352032,1
Cunene,-16.293059549946463,15.849968511030294,2025,10,71.72051796917717,31.87528396485316,61.96747937056245,15.476624257557093,236.32201194707994,1
Huambo,-12.852328610417858,15.74279378354476,2025,2,256.35579107353385,28.12718110277032,95.0,6.4758215873849005,129.41756935335496,1
Luanda,-8.766843749487386,13.265913362615523,2025,4,223.45059185700006,24.41399716941516,95.0,19.97006141267247,119.10828937691628,1
Benguela,-12.630955713590858,13.49195878869798,2023,2,141.40512012679656,24.02966782983904,88.14264656441694,9.241088903743304,166.96936937660743,1
Luanda,-8.69463679965312,13.163349310572075,2025,5,37.871298680084514,30.627631983413952,70.9747726817058,14.282451988878124,255.26896717327926,0
Uíge,-7.650130838318332,14.988776326549226,2023,11,244.21530643137186,26.21619831114727,95.0,6.710168173025719,139.93899832727635,1
Uíge,-7.562273520262203,15.104888383531737,2024,6,114.73726985370676,27.877930989434194,60.754450243266,11.080801477699225,171.34620421663877,1
Moxico,-11.832478858109148,20.29852590026034,2024,4,216.02812833303278,26.096972458469022,95.0,14.427402372862684,193.39952495422216,1
Cabinda,-5.6630888435325915,12.244363207681145,2023,4,126.12034815634026,27.484975072276868,82.273170488889,15.903266877378837,209.90118702039024,1
Moxico,-11.974571737644638,20.005493411099984,2025,2,128.01049574981025,23.0202659959656,95.0,13.731839301442784,151.55431460623893,0
Benguela,-12.632477400417095,13.508138329542941,2025,12,208.02440708932494,26.634481138581755,95.0,8.526829072494534,159.3535236083984,1
Moxico,-12.113574773901687,20.000337550659715,2024,1,155.97418007337814,27.9770710211807,81.94058975407975,13.021535022697268,149.62925190423533,1
Cabinda,-5.590810083916022,12.097418460520977,2023,3,225.51819499246042,28.774259225753372,90.61772485215664,10.801293407972851,135.98578707772617,1
Uíge,-7.354920690897003,14.938803297422584,2025,8,147.70263690975287,32.631648273224314,93.2615821080192,13.556636782671715,174.82066521968494,1
Huíla,-14.794643111758138,14.042646923381088,2024,3,142.62671650331967,20.161447764205995,87.89009755451038,16.949752538736558,167.2541003711704,1
Cabinda,-5.5542823381311575,12.202802273480838,2024,1,224.2205352673053,22.82314687045,95.0,10.03239020997518,100.0,1
Cunene,-16.255028855403385,15.736463761117438,2024,12,74.98090631580645,26.844192223766235,52.940520692170594,15.588264787548528,244.3814228740648,0
Cabinda,-5.484847800866049,12.083231432957518,2025,11,207.8892549894814,27.989468102618204,94.23611301011132,12.327982225654242,157.48738262064032,1
Uíge,-7.471417767785323,15.120450653982473,2023,8,168.0949081036155,28.782297449797966,85.0081025189874,17.613479880500762,183.40012776166796,1
Luanda,-8.883304402112849,13.241050703260075,2025,4,150.74754522597428,29.393332600699498,95.0,16.286172608939545,179.3921171686385,1
Moxico,-11.755868941923252,19.896747609647246,2024,7,71.41716413716496,30.347161806537592,67.76254394150239,7.6414678506304465,194.67237022822493,0
Benguela,-12.613050809859004,13.265443298082136,2024,3,133.54823129307255,31.083480233035946,91.81756714389046,16.12232234249623,166.7800205071603,1
Uíge,-7.531547477293339,14.94080660996047,2025,9,144.40248661627368,26.580286771149783,79.92979890048868,14.388912873013538,154.09005658625813,1
Huíla,-14.870679370790088,13.796286219353975,2024,12,238.9777087637191,22.473399770931984,95.0,14.328106268338907,137.02220220147936,1
Moxico,-11.903884185619274,19.89914453159238,2025,7,0.0,28.84231639376135,57.36551783917751,14.716571101752782,242.4488625127534,0
Cabinda,-5.582944778634709,12.270187070428829,2024,4,230.83092914846165,25.328953729554897,95.0,14.449875176054409,109.16745721135673,1
Huambo,-12.80040804736742,15.735069271237238,2024,9,130.25106776690086,29.29037002464631,72.92802161906612,14.488279961224194,218.0977991049348,1
Huíla,-14.87831914793108,14.042098042518596,2025,3,288.0927801542901,27.615051803341096,95.0,12.095612173139822,100.0,1
Cabinda,-5.393658664116789,12.115157133405798,2024,9,88.66816924950407,30.551202186967874,56.73336877338457,14.502032067324143,227.7967024499727,1
Moxico,-11.909235595565205,20.012354769595557,2024,3,235.94064407581627,27.211001695170026,95.0,12.014782687391389,157.31625384730074,1
Huambo,-12.641852408446912,15.664751576746163,2025,2,216.28513659286187,28.306070316571002,94.45888378355183,19.948244446797766,128.58315925826994,1
Uíge,-7.650513778117145,15.084233783448964,2024,5,153.5291734251528,30.402884748281608,91.14098137146523,14.232558058074025,109.99641134506602,1
Huíla,-14.94666074590698,13.957132193491677,2025,7,50.845581698026216,29.405860183096355,85.89931359175381,10.136777723527349,220.80626636181952,1
Benguela,-12.583394756560839,13.360834052384039,2025,8,29.982039632436745,28.41750269807522,72.29170376870546,8.78273696136003,257.3928659528466,0
Huíla,-14.980157772916533,13.958316523803799,2024,8,110.04910761648316,25.158130404761216,80.04515568901566,11.176562276478638,176.31098752825244,1
Huambo,-12.793677416311578,15.584138170113626,2023,3,157.75692006803337,24.06800284445449,90.9337420150054,13.917766072344255,192.9844668192964,0
Cunene,-16.381976522684827,15.679679914461087,2024,5,8.60147222064267,28.87060005831396,48.75912780162959,10.175516690103247,250.23492939252793,1
Cunene,-16.257497053416444,15.74425769468917,2024,1,118.40693378158501,25.873960431019157,89.41266488872901,5.0,181.80579129789595,1
Cunene,-16.286889266080827,15.81838345163225,2024,9,63.73903537434962,31.556403678502203,54.98534374020541,11.677601002812956,197.30408088780624,1
Uíge,-7.525460972443984,14.995045972540447,2023,3,256.32724476583763,24.247020168014327,95.0,15.256607048473066,133.88804580046585,1
Huambo,-12.739126685268248,15.778379729821626,2023,12,118.97111016824914,24.368887436487327,69.74232356561409,11.790382197690121,233.11708282226272,1
Luanda,-8.714310828446528,13.282799599063397,2025,8,0.0,27.880286977069563,75.62888768508198,10.904027672682783,243.91540051562455,0
Cabinda,-5.579983819627488,12.3874136589573,2023,10,127.7478219952397,33.88099720001691,70.38313890484002,17.9077377044731,156.9316002206818,0
Benguela,-12.554322443623738,13.296269747236716,2024,6,29.986405644951542,26.516791083177132,60.514593179739535,15.333335647121228,207.3852273509612,0
Cabinda,-5.527945857298613,12.318795915230554,2025,5,82.82033395432454,29.333750031045863,78.50514310039847,9.875142821569606,220.68674930253871,0
Huíla,-15.027229214983642,14.001135951044295,2023,7,63.01457220061842,24.054361674297045,77.95108780358278,16.915922009956248,202.56002022397092,1
Huambo,-12.73016132964485,15.530297298139795,2024,12,133.47861095768502,23.5331225720738,80.01792662684814,13.168770913305492,178.5774690609981,1
Huíla,-15.140823123332497,13.720929984736493,2025,7,0.0,26.165777907879658,54.73752143482579,17.55335111283379,240.37445470717842,0
Cabinda,-5.511701101525907,12.211125714008746,2024,11,99.9335711733286,29.29881739277536,95.0,5.0,243.15063065736342,1
Cunene,-16.345744751940035,15.828732890440302,2024,6,21.994767246812394,30.645790436563427,49.22721648264569,15.002316670087062,228.59775625446247,1
Cabinda,-5.663006933904035,12.151998714200419,2023,12,273.61106938941725,24.832895412394343,95.0,14.742030955160816,159.40968613770167,0
Huambo,-12.793556394549922,15.805865480475791,2023,7,70.39637916251698,30.70925153304195,72.13230287133658,11.743247291566009,217.09562252995084,1
Cabinda,-5.524775960357332,12.185377095687803,2024,1,240.29914972698288,31.45996800386971,95.0,8.443036687086703,153.7329390924524,1
Uíge,-7.529395320747021,15.1972670675751,2023,5,48.73586260485238,26.952196030188,79.71287762676495,10.134018483087209,241.6440635775944,1
Cunene,-16.33605031059978,15.832405702822157,2023,6,0.0,30.890074662024823,43.6952675628486,16.823978066187266,269.4351838191128,0
Uíge,-7.570332901803392,15.202100622715939,2025,9,118.98741651131479,31.139893465002697,95.0,7.574825950353463,169.89343770615076,1
Moxico,-11.91085897232397,19.9471022291936,2025,2,109.40648585089241,28.97492358672597,76.17778350604168,5.0,202.04819103433934,0
Cunene,-16.50822549754198,15.793136595391454,2025,11,98.92512972360113,33.133182685368844,92.4220927212669,8.614736090137058,214.12441960495175,0
Uíge,-7.597018956628129,15.076402008133368,2024,4,282.27938489008903,24.982653051217163,95.0,11.509164265617104,111.19461691187176,1
Moxico,-11.963020372467392,20.241167667557843,2025,7,102.4889869435838,28.88592318593324,70.9786127884944,12.30992207407545,205.1993200317769,0
Uíge,-7.741176057548162,15.083417641724491,2023,10,81.08326870011996,23.56397658411275,95.0,14.226212498135032,176.07132642244272,1
Cunene,-16.268396371058238,15.645269601106165,2023,12,191.32546703217852,30.046445667677528,85.3934577205932,6.411527259548035,139.74728332526064,1
Cabinda,-5.446162114898068,12.045065392452315,2025,3,74.94444409179917,27.898074907790246,70.35727519750586,10.35429357153599,241.37529631049412,0
Uíge,-7.803974169969542,15.0111479224817,2023,11,204.2269937005264,26.95009896012883,75.96212520597538,9.367006350664607,159.22422096359847,1
Cunene,-16.415229403425467,15.805898422158961,2024,11,167.45753817003202,26.870802750357555,91.42539483704594,14.44086467835689,170.19555493919484,0
Huambo,-12.834653126956393,15.76142164042908,2023,11,260.50271148050786,20.395735334823435,95.0,16.78898769458091,100.0,0
Huíla,-14.987944100242755,13.904145130412429,2025,3,115.10916112897479,26.636552982443316,85.06572254182473,7.191401895695645,182.553401641606,1
Cabinda,-5.518254673874982,12.163713959561749,2025,12,149.89654777957958,26.423725592112117,95.0,12.073606523133753,180.68332904139896,1
Benguela,-12.506727724488314,13.27906695034533,2023,4,294.08143987915355,26.30510809955962,95.0,15.100621976139132,116.78528220673219,1
Huíla,-14.893597554564685,13.908147138192556,2024,9,44.99854206186288,24.60494004713559,67.1412508904451,13.23999593266222,226.08601674657118,1
Huambo,-12.654102921020634,15.543889813596138,2025,8,115.66312759462826,23.222353477562685,87.32872523916683,8.544468157640935,224.15505949412966,1
Benguela,-12.471827533594116,13.464354430301189,2023,1,132.3173606172075,29.44304805912133,95.0,16.282442239916744,165.601257946211,1
Benguela,-12.53985826827269,13.276685845624137,2023,7,15.353316037548588,28.15853105985653,60.23927424007205,10.796561011436696,212.08641859575556,0
Huíla,-14.878102127064782,13.958147360894051,2024,6,107.57583115292651,26.971527669315716,76.67955139211992,9.551332331380717,208.49227605883664,1
Moxico,-11.885802937974699,19.986060279933678,2025,1,246.53172733181367,22.290308611479425,95.0,11.643063383114205,125.79487020960613,1
Moxico,-12.023120130344493,20.149493822745324,2025,3,200.6127747307522,25.3542605745543,95.0,10.929435636404826,170.86288201503623,1
Moxico,-12.062722742035149,19.990090569975873,2025,6,72.04491250536682,27.803087059035274,67.28724385931294,11.557338525770682,191.5614880644364,1
Uíge,-7.532801630454787,15.013079279955257,2025,6,20.703920988248,24.80344216356497,51.76651781542387,12.43763388733188,272.86406021208177,1
Cabinda,-5.518681552613502,12.136349661178425,2025,7,88.28007282851972,26.35027537721254,60.13772649818675,10.44030517376222,209.81130083374342,0
Benguela,-12.58566236700149,13.364403307205265,2024,2,73.19873936676339,29.38053425413515,64.61757768408543,8.99025905058786,176.73100055122637,1
Cabinda,-5.6001402146885635,12.294531245847796,2025,12,241.4456808002159,27.301339481260516,95.0,8.87920348353015,162.54153220086806,1
Huambo,-12.895678864642631,15.828369768938911,2024,7,95.56847962329047,31.727723642802417,95.0,9.529433292265214,163.83975400004576,1
Cunene,-16.505001003390777,15.871271202886135,2023,4,58.96188520823963,28.533125199369024,76.04682568348964,12.889159423203417,252.49070272871504,1
Cunene,-16.41223163807388,15.732300486154148,2023,4,128.3789853883107,31.337221602702982,95.0,7.287836530494477,227.49111009462308,1
Cabinda,-5.397676137828774,12.270562199724575,2024,10,119.90253408754165,24.583798393621525,91.19530005508176,7.799437041591418,208.9861116896663,1
Moxico,-11.712946385600329,20.0695202900084,2025,6,50.26949148946908,27.8986816761435,77.84738833694715,11.843921922489823,214.41751561111818,0
Cabinda,-5.752580787311137,12.089914758131556,2023,9,143.91277637942687,27.950254817787865,76.23332859586245,12.738841899124333,201.49150024805294,1
Uíge,-7.615750067809275,15.336840305566678,2025,8,71.44396270054216,31.275337292022773,78.70186405710089,9.067375211560014,220.00292846121243,1
Cabinda,-5.735790145139829,12.257324750057139,2024,12,246.6514730521408,28.82875009760077,95.0,8.475726653354831,108.86874438270333,1
Huíla,-14.798326537982266,14.076633540570597,2024,11,140.95604693458432,25.851140762407717,94.84537762383465,19.764869745854995,157.56389960321437,1
Huíla,-14.954800789901821,13.956144592252556,2025,10,66.74095804090439,26.890776018290094,80.5595452336367,8.3349035977451,250.5155910071852,0
Huíla,-14.799980129080339,13.946429649724779,2023,10,55.74086513983298,27.15316276097794,49.62433758187479,15.505822582011742,183.09223686903704,0
Luanda,-8.6886580171571,13.255987990603355,2025,3,110.77548468577888,28.872329205553044,57.27701037180498,17.10786154435275,203.06284468465324,1
Huambo,-12.89670216478572,15.631468760695077,2024,5,88.9273452262853,26.81495805366163,81.1709978081162,8.248297693854404,210.95195177197283,1
Luanda,-8.941575268364028,13.39908213984226,2024,7,62.07725113487317,33.70579458494495,72.41231350085688,7.272503498316795,230.19822225337109,0
Cabinda,-5.341395295046288,12.095524050681414,2025,3,180.30971619512854,26.359436705636934,95.0,21.280162888069036,164.74842837803342,1
Huambo,-12.8664068289736,15.584103947494654,2023,5,109.41455201928505,29.204148925254234,75.99019388596395,7.631345469127641,216.16150714847953,1
Cabinda,-5.458622837861442,12.042427021330926,2023,3,321.479788263408,26.134950819060332,95.0,11.404122760930813,101.82971654067585,1
Luanda,-8.659363917707305,13.359607891381513,2024,5,62.046391645333834,26.500203446042143,88.69396387678998,10.862461401573963,258.74135599277935,1
Cabinda,-5.482106870994072,12.183300451055754,2025,5,102.4615733347346,28.433918989634414,74.55420058625987,11.337474358729471,200.73363907561145,1
Uíge,-7.829873409441481,15.095816811478871,2024,1,110.39360835083835,21.002496446786676,68.52424663904478,9.163916169478039,243.63467426274502,0
Benguela,-12.628587967589521,13.423775010626803,2025,1,177.70076550353664,25.46918972703283,95.0,19.228786574551542,119.08314989516452,1
Huambo,-12.878402859088638,15.7110189657623,2024,6,48.86107802959778,31.259515208621636,81.67770154935552,12.85029612252886,251.2441175681944,0
Huambo,-12.665409957564268,15.682605251194177,2023,9,99.52473884409902,27.364876723919423,64.13498294690982,8.78870222419663,198.38830898809104,1
Huíla,-14.924566560432583,14.130254217678981,2023,7,96.95363440186873,30.41835310180594,75.34675264853414,13.965717810880799,215.76719172903182,0
Benguela,-12.556451826844672,13.39611547987607,2024,8,89.18159249187985,24.124774685053577,75.61156953059331,20.18744878287823,188.53585328429625,0
Huíla,-14.957307598906503,14.132155330220474,2023,9,58.948011200077374,26.160871157321246,73.86762731354861,6.8294986113909495,207.22178032178158,0
Benguela,-12.636735443321221,13.398277895477696,2024,4,128.0118303100394,29.432322993117225,88.12805452197411,17.538128190375623,197.0990430272471,1
Huambo,-12.665867704226423,15.785654531145013,2023,9,113.98705773076784,31.45315335270588,91.68778276895249,14.294977684017653,161.09886072115768,1
Huambo,-12.904830761746354,15.768271548214186,2024,11,201.50554087677386,26.15469526204876,95.0,7.435965960989047,146.45950888303946,1
Luanda,-8.919496648085257,13.250230008359143,2025,7,0.0,28.853226812514706,54.3939236315269,5.0,301.32430061254155,0
Benguela,-12.467123034578334,13.368369927507501,2024,11,211.8126388213559,27.502624347524545,95.0,16.094122576741377,148.47585006267013,1
Moxico,-11.983672543887593,19.958817663103634,2023,5,66.07896101238806,26.95380522624944,72.407007223823,12.209033961989933,190.44539283389096,0
Benguela,-12.647701614912794,13.277541573430003,2024,12,243.49848778381778,24.868230212213614,95.0,5.0,119.21799205890885,1
Huambo,-12.782418416128882,15.63794017800711,2025,5,99.64344699288736,28.673544226159553,63.952697702623155,10.691930729560916,194.84185701979538,1
Moxico,-11.800380081263668,19.946468328743233,2024,5,104.6950221805651,31.7981753191243,79.10749972558008,10.573307463280514,227.16851172102108,1
Huambo,-12.83873134459513,15.7435222709,2024,7,49.84999160109867,26.480893369803436,69.3599586016659,14.00096187774628,211.73499653847148,0
Huambo,-12.653917870118695,15.651322621878816,2023,8,137.28390761706459,24.217873004133413,79.50121084400409,13.69757575144405,213.34601293547166,1
Cabinda,-5.771681883935406,12.24727448074908,2024,7,99.0095745404268,26.195997342865503,68.06311526399564,11.208249084061272,252.1928711838754,0
Moxico,-12.033168224720603,19.894869008836064,2023,6,96.84569693488402,29.856825633285503,95.0,18.377769566996786,218.55082622661382,1
Huíla,-14.998240234893743,13.928097065916196,2023,5,120.32284152304348,27.98082817093726,73.29080753476111,17.50598580007815,197.66688273880712,1
Cabinda,-5.481293420414108,12.34365408592786,2024,8,61.824758468952524,26.57655970453889,75.8320514698397,22.046226206337693,173.08567715287992,1
Moxico,-11.853228061104947,20.06405429350748,2025,9,33.4850731297489,28.122924009378764,59.129374855790516,5.0,263.1222689479688,1
Cunene,-16.221161418015797,15.805166097685108,2024,3,158.18392411362763,32.504662357573096,88.66196281398703,17.247934954295786,178.92768109150327,1
Huíla,-14.897594805639413,13.805993891128796,2025,2,175.1993109192306,21.113026722536915,84.37751286485387,20.499085612067844,195.6838210900948,1
Huambo,-12.583963249785574,15.616710498044444,2024,4,172.69184117963272,21.035794274466944,95.0,10.41508128759296,190.36356275253405,1
Huíla,-14.856587911041148,14.163363875210479,2023,5,84.80434164922735,27.058398222533047,87.03220169457707,13.344579852104916,201.91092267655114,1
Benguela,-12.6583935486972,13.334089054855083,2025,8,124.46014196166229,27.815016565413636,77.09349893011607,16.327939236999768,154.03052373038054,0
Uíge,-7.658521376790527,15.053402741107224,2023,5,124.10204546967874,28.681097063694406,92.16678454852905,8.056784765328693,180.84509981694072,1
Uíge,-7.497523713812306,15.139464718757388,2025,8,23.196053489134414,28.773362153794956,83.61688086528665,8.208429130924054,217.54389711814324,1
Moxico,-11.773597021842713,19.845719848479035,2025,3,119.33367307506593,26.838927294347048,91.30859171816353,13.686184334146246,197.00362336985208,1
Uíge,-7.650912227927003,15.087006111526897,2025,9,92.61738564446553,28.641757758282257,68.62389920337297,11.859969559975056,183.41628558704613,0
Luanda,-8.9504046450162,13.314866114785538,2024,10,21.32102842990023,32.17782674015228,69.77218140871668,13.779095231326378,218.69814371499632,1
Huambo,-12.761063651772881,15.775414029605466,2024,2,195.1736120646015,24.145841242353693,95.0,9.087691608578716,161.7469079604842,0
Cabinda,-5.5187621789533425,12.31627351654164,2025,5,92.55529871936615,30.249540699739164,81.89793292309014,16.11782992639343,225.5302351410282,0
Huambo,-12.890301931207373,15.82101581867555,2023,4,188.9614794784249,24.920383712833644,95.0,11.665128160603151,127.53060705120834,1
Huíla,-14.956352985596972,13.950869471681047,2025,1,215.94468085244122,28.933974244916005,95.0,17.10156295199606,138.23479873434866,1
Cunene,-16.263664075529455,15.88394685045184,2024,3,227.07564558990214,30.642106513965285,95.0,13.33043004129679,159.79037901357566,1
